Year, Month, Day,     Extent,    Missing, Source Data,hemisphere
1981,11,29,11.882,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811129_n07_v1.1_n.bin'],north
1981,12,1,11.99,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811201_n07_v1.1_n.bin'],north
1981,12,3,12.336,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811203_n07_v1.1_n.bin'],north
1981,12,5,12.507,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811205_n07_v1.1_n.bin'],north
1981,12,7,12.698,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811207_n07_v1.1_n.bin'],north
1981,12,9,12.816,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811209_n07_v1.1_n.bin'],north
1981,12,11,12.948,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811211_n07_v1.1_n.bin'],north
1981,12,13,13.217,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811213_n07_v1.1_n.bin'],north
1981,12,15,13.418,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811215_n07_v1.1_n.bin'],north
1981,12,17,13.635,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811217_n07_v1.1_n.bin'],north
1981,12,19,13.802,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811219_n07_v1.1_n.bin'],north
1981,12,21,13.893,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811221_n07_v1.1_n.bin'],north
1981,12,23,13.877,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811223_n07_v1.1_n.bin'],north
1981,12,25,14.016,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811225_n07_v1.1_n.bin'],north
1981,12,27,13.953,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811227_n07_v1.1_n.bin'],north
1981,12,29,14.128,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811229_n07_v1.1_n.bin'],north
1981,12,31,14.224,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1981/nt_19811231_n07_v1.1_n.bin'],north
1982,1,2,14.479,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820102_n07_v1.1_n.bin'],north
1982,1,4,14.642,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820104_n07_v1.1_n.bin'],north
1982,1,6,14.88,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820106_n07_v1.1_n.bin'],north
1982,1,8,14.993,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820108_n07_v1.1_n.bin'],north
1982,1,10,15.052,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820110_n07_v1.1_n.bin'],north
1982,1,12,15.141,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820112_n07_v1.1_n.bin'],north
1982,1,14,15.138,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820114_n07_v1.1_n.bin'],north
1982,1,16,15.22,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820116_n07_v1.1_n.bin'],north
1982,1,18,15.227,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820118_n07_v1.1_n.bin'],north
1982,1,20,15.208,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820120_n07_v1.1_n.bin'],north
1982,1,22,15.283,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820122_n07_v1.1_n.bin'],north
1982,1,24,15.391,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820124_n07_v1.1_n.bin'],north
1982,1,26,15.547,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820126_n07_v1.1_n.bin'],north
1982,1,28,15.695,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820128_n07_v1.1_n.bin'],north
1982,1,30,15.755,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820130_n07_v1.1_n.bin'],north
1982,2,1,15.836,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820201_n07_v1.1_n.bin'],north
1982,2,3,15.841,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820203_n07_v1.1_n.bin'],north
1982,2,5,15.85,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820205_n07_v1.1_n.bin'],north
1982,2,7,15.797,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820207_n07_v1.1_n.bin'],north
1982,2,9,15.829,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820209_n07_v1.1_n.bin'],north
1982,2,11,15.748,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820211_n07_v1.1_n.bin'],north
1982,2,13,15.854,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820213_n07_v1.1_n.bin'],north
1982,2,15,15.857,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820215_n07_v1.1_n.bin'],north
1982,2,17,16.058,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820217_n07_v1.1_n.bin'],north
1982,2,19,16.087,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820219_n07_v1.1_n.bin'],north
1982,2,21,16.094,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820221_n07_v1.1_n.bin'],north
1982,2,23,16.143,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820223_n07_v1.1_n.bin'],north
1982,2,25,16.31,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820225_n07_v1.1_n.bin'],north
1982,2,27,16.325,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820227_n07_v1.1_n.bin'],north
1982,3,1,16.234,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820301_n07_v1.1_n.bin'],north
1982,3,3,16.293,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820303_n07_v1.1_n.bin'],north
1982,3,5,16.315,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820305_n07_v1.1_n.bin'],north
1982,3,7,16.309,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820307_n07_v1.1_n.bin'],north
1982,3,9,16.123,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820309_n07_v1.1_n.bin'],north
1982,3,11,16.099,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820311_n07_v1.1_n.bin'],north
1982,3,13,16.005,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820313_n07_v1.1_n.bin'],north
1982,3,15,15.955,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820315_n07_v1.1_n.bin'],north
1982,3,17,15.905,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820317_n07_v1.1_n.bin'],north
1982,3,19,15.938,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820319_n07_v1.1_n.bin'],north
1982,3,21,15.911,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820321_n07_v1.1_n.bin'],north
1982,3,23,15.898,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820323_n07_v1.1_n.bin'],north
1982,3,25,15.929,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820325_n07_v1.1_n.bin'],north
1982,3,27,15.875,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820327_n07_v1.1_n.bin'],north
1982,3,29,15.931,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820329_n07_v1.1_n.bin'],north
1982,3,31,15.982,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820331_n07_v1.1_n.bin'],north
1982,4,2,15.945,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820402_n07_v1.1_n.bin'],north
1982,4,4,15.943,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820404_n07_v1.1_n.bin'],north
1982,4,6,15.859,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820406_n07_v1.1_n.bin'],north
1982,4,8,15.581,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820408_n07_v1.1_n.bin'],north
1982,4,10,15.577,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820410_n07_v1.1_n.bin'],north
1982,4,12,15.491,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820412_n07_v1.1_n.bin'],north
1982,4,14,15.627,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820414_n07_v1.1_n.bin'],north
1982,4,16,15.528,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820416_n07_v1.1_n.bin'],north
1982,4,18,15.448,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820418_n07_v1.1_n.bin'],north
1982,4,20,15.387,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820420_n07_v1.1_n.bin'],north
1982,4,22,15.276,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820422_n07_v1.1_n.bin'],north
1982,4,24,15.135,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820424_n07_v1.1_n.bin'],north
1982,4,26,15.105,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820426_n07_v1.1_n.bin'],north
1982,4,28,15.091,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820428_n07_v1.1_n.bin'],north
1982,4,30,14.997,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820430_n07_v1.1_n.bin'],north
1982,5,2,14.786,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820502_n07_v1.1_n.bin'],north
1982,5,4,14.679,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820504_n07_v1.1_n.bin'],north
1982,5,6,14.511,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820506_n07_v1.1_n.bin'],north
1982,5,8,14.319,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820508_n07_v1.1_n.bin'],north
1982,5,10,14.222,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820510_n07_v1.1_n.bin'],north
1982,5,12,14.137,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820512_n07_v1.1_n.bin'],north
1982,5,14,14.083,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820514_n07_v1.1_n.bin'],north
1982,5,16,14.003,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820516_n07_v1.1_n.bin'],north
1982,5,18,13.853,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820518_n07_v1.1_n.bin'],north
1982,5,20,13.653,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820520_n07_v1.1_n.bin'],north
1982,5,22,13.576,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820522_n07_v1.1_n.bin'],north
1982,5,24,13.583,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820524_n07_v1.1_n.bin'],north
1982,5,26,13.543,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820526_n07_v1.1_n.bin'],north
1982,5,28,13.38,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820528_n07_v1.1_n.bin'],north
1982,5,30,13.27,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820530_n07_v1.1_n.bin'],north
1982,6,1,13.091,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820601_n07_v1.1_n.bin'],north
1982,6,3,12.99,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820603_n07_v1.1_n.bin'],north
1982,6,5,12.874,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820605_n07_v1.1_n.bin'],north
1982,6,7,12.834,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820607_n07_v1.1_n.bin'],north
1982,6,9,12.75,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820609_n07_v1.1_n.bin'],north
1982,6,11,12.709,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820611_n07_v1.1_n.bin'],north
1982,6,13,12.678,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820613_n07_v1.1_n.bin'],north
1982,6,15,12.652,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820615_n07_v1.1_n.bin'],north
1982,6,17,12.476,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820617_n07_v1.1_n.bin'],north
1982,6,19,12.317,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820619_n07_v1.1_n.bin'],north
1982,6,21,12.145,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820621_n07_v1.1_n.bin'],north
1982,6,23,12.079,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820623_n07_v1.1_n.bin'],north
1982,6,25,11.918,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820625_n07_v1.1_n.bin'],north
1982,6,27,11.868,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820627_n07_v1.1_n.bin'],north
1982,6,29,11.76,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820629_n07_v1.1_n.bin'],north
1982,7,1,11.425,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820701_n07_v1.1_n.bin'],north
1982,7,3,11.442,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820703_n07_v1.1_n.bin'],north
1982,7,5,11.344,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820705_n07_v1.1_n.bin'],north
1982,7,7,11.165,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820707_n07_v1.1_n.bin'],north
1982,7,9,11.043,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820709_n07_v1.1_n.bin'],north
1982,7,11,10.816,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820711_n07_v1.1_n.bin'],north
1982,7,13,10.664,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820713_n07_v1.1_n.bin'],north
1982,7,15,10.436,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820715_n07_v1.1_n.bin'],north
1982,7,17,10.264,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820717_n07_v1.1_n.bin'],north
1982,7,19,10.179,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820719_n07_v1.1_n.bin'],north
1982,7,21,10.022,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820721_n07_v1.1_n.bin'],north
1982,7,23,9.782,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820723_n07_v1.1_n.bin'],north
1982,7,25,9.638,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820725_n07_v1.1_n.bin'],north
1982,7,27,9.417,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820727_n07_v1.1_n.bin'],north
1982,7,29,9.22,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820729_n07_v1.1_n.bin'],north
1982,7,31,9.016,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820731_n07_v1.1_n.bin'],north
1982,8,2,8.939,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820802_n07_v1.1_n.bin'],north
1982,8,4,8.746,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820804_n07_v1.1_n.bin'],north
1982,8,6,8.672,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820806_n07_v1.1_n.bin'],north
1982,8,8,8.45,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820808_n07_v1.1_n.bin'],north
1982,8,10,8.437,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820810_n07_v1.1_n.bin'],north
1982,8,12,8.366,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820812_n07_v1.1_n.bin'],north
1982,8,14,8.152,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820814_n07_v1.1_n.bin'],north
1982,8,16,8.008,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820816_n07_v1.1_n.bin'],north
1982,8,18,8.027,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820818_n07_v1.1_n.bin'],north
1982,8,20,7.915,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820820_n07_v1.1_n.bin'],north
1982,8,22,7.79,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820822_n07_v1.1_n.bin'],north
1982,8,24,7.759,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820824_n07_v1.1_n.bin'],north
1982,8,26,7.7,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820826_n07_v1.1_n.bin'],north
1982,8,28,7.582,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820828_n07_v1.1_n.bin'],north
1982,8,30,7.55,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820830_n07_v1.1_n.bin'],north
1982,9,1,7.404,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820901_n07_v1.1_n.bin'],north
1982,9,3,7.248,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820903_n07_v1.1_n.bin'],north
1982,9,5,7.233,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820905_n07_v1.1_n.bin'],north
1982,9,7,7.182,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1982/nt_19820907_n07_v1.1_n.bin'],north
