Date,Extent,Year, Month, Day,     Extent_,    Missing, Source Data,hemisphere
2/24/83,16.28,1983,2,24,16.28,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830224_n07_v1.1_n.bin'],north
2/26/83,16.352,1983,2,26,16.352,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830226_n07_v1.1_n.bin'],north
2/28/83,16.203,1983,2,28,16.203,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830228_n07_v1.1_n.bin'],north
3/2/83,16.049,1983,3,2,16.049,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830302_n07_v1.1_n.bin'],north
3/4/83,15.958,1983,3,4,15.958,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830304_n07_v1.1_n.bin'],north
3/6/83,15.971,1983,3,6,15.971,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830306_n07_v1.1_n.bin'],north
3/8/83,16.101,1983,3,8,16.101,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830308_n07_v1.1_n.bin'],north
3/10/83,16.172,1983,3,10,16.172,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830310_n07_v1.1_n.bin'],north
3/12/83,16.349,1983,3,12,16.349,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830312_n07_v1.1_n.bin'],north
3/14/83,16.412,1983,3,14,16.412,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830314_n07_v1.1_n.bin'],north
3/16/83,16.214,1983,3,16,16.214,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830316_n07_v1.1_n.bin'],north
3/18/83,16.069,1983,3,18,16.069,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830318_n07_v1.1_n.bin'],north
3/20/83,16.212,1983,3,20,16.212,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830320_n07_v1.1_n.bin'],north
3/22/83,16.057,1983,3,22,16.057,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830322_n07_v1.1_n.bin'],north
3/24/83,15.976,1983,3,24,15.976,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830324_n07_v1.1_n.bin'],north
3/26/83,15.964,1983,3,26,15.964,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830326_n07_v1.1_n.bin'],north
3/28/83,15.926,1983,3,28,15.926,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830328_n07_v1.1_n.bin'],north
3/30/83,15.849,1983,3,30,15.849,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830330_n07_v1.1_n.bin'],north
4/1/83,15.886,1983,4,1,15.886,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830401_n07_v1.1_n.bin'],north
4/3/83,15.914,1983,4,3,15.914,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830403_n07_v1.1_n.bin'],north
4/5/83,15.734,1983,4,5,15.734,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830405_n07_v1.1_n.bin'],north
4/7/83,15.706,1983,4,7,15.706,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830407_n07_v1.1_n.bin'],north
4/9/83,15.528,1983,4,9,15.528,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830409_n07_v1.1_n.bin'],north
4/11/83,15.574,1983,4,11,15.574,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830411_n07_v1.1_n.bin'],north
4/13/83,15.317,1983,4,13,15.317,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830413_n07_v1.1_n.bin'],north
4/15/83,15.145,1983,4,15,15.145,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830415_n07_v1.1_n.bin'],north
4/17/83,15.063,1983,4,17,15.063,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830417_n07_v1.1_n.bin'],north
4/19/83,14.839,1983,4,19,14.839,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830419_n07_v1.1_n.bin'],north
4/21/83,14.819,1983,4,21,14.819,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830421_n07_v1.1_n.bin'],north
4/23/83,14.695,1983,4,23,14.695,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830423_n07_v1.1_n.bin'],north
4/25/83,14.553,1983,4,25,14.553,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830425_n07_v1.1_n.bin'],north
4/27/83,14.442,1983,4,27,14.442,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830427_n07_v1.1_n.bin'],north
4/29/83,14.366,1983,4,29,14.366,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830429_n07_v1.1_n.bin'],north
5/1/83,14.045,1983,5,1,14.045,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830501_n07_v1.1_n.bin'],north
5/3/83,13.929,1983,5,3,13.929,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830503_n07_v1.1_n.bin'],north
5/5/83,13.935,1983,5,5,13.935,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830505_n07_v1.1_n.bin'],north
5/7/83,13.787,1983,5,7,13.787,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830507_n07_v1.1_n.bin'],north
5/9/83,13.703,1983,5,9,13.703,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830509_n07_v1.1_n.bin'],north
5/11/83,13.64,1983,5,11,13.64,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830511_n07_v1.1_n.bin'],north
5/13/83,13.587,1983,5,13,13.587,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830513_n07_v1.1_n.bin'],north
5/15/83,13.502,1983,5,15,13.502,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830515_n07_v1.1_n.bin'],north
5/17/83,13.433,1983,5,17,13.433,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830517_n07_v1.1_n.bin'],north
5/19/83,13.319,1983,5,19,13.319,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830519_n07_v1.1_n.bin'],north
5/21/83,13.313,1983,5,21,13.313,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830521_n07_v1.1_n.bin'],north
5/23/83,13.27,1983,5,23,13.27,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830523_n07_v1.1_n.bin'],north
5/25/83,13.209,1983,5,25,13.209,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830525_n07_v1.1_n.bin'],north
5/27/83,13.132,1983,5,27,13.132,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830527_n07_v1.1_n.bin'],north
5/29/83,13.052,1983,5,29,13.052,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830529_n07_v1.1_n.bin'],north
5/31/83,13.005,1983,5,31,13.005,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830531_n07_v1.1_n.bin'],north
6/2/83,12.837,1983,6,2,12.837,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830602_n07_v1.1_n.bin'],north
6/4/83,12.764,1983,6,4,12.764,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830604_n07_v1.1_n.bin'],north
6/6/83,12.69,1983,6,6,12.69,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830606_n07_v1.1_n.bin'],north
6/8/83,12.59,1983,6,8,12.59,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830608_n07_v1.1_n.bin'],north
6/10/83,12.54,1983,6,10,12.54,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830610_n07_v1.1_n.bin'],north
6/12/83,12.412,1983,6,12,12.412,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830612_n07_v1.1_n.bin'],north
6/14/83,12.311,1983,6,14,12.311,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830614_n07_v1.1_n.bin'],north
6/16/83,12.276,1983,6,16,12.276,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830616_n07_v1.1_n.bin'],north
6/18/83,12.146,1983,6,18,12.146,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830618_n07_v1.1_n.bin'],north
6/20/83,12.16,1983,6,20,12.16,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830620_n07_v1.1_n.bin'],north
6/22/83,12.111,1983,6,22,12.111,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830622_n07_v1.1_n.bin'],north
6/24/83,11.965,1983,6,24,11.965,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830624_n07_v1.1_n.bin'],north
6/26/83,11.989,1983,6,26,11.989,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830626_n07_v1.1_n.bin'],north
6/28/83,11.896,1983,6,28,11.896,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830628_n07_v1.1_n.bin'],north
6/30/83,11.748,1983,6,30,11.748,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830630_n07_v1.1_n.bin'],north
7/2/83,11.515,1983,7,2,11.515,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830702_n07_v1.1_n.bin'],north
7/4/83,11.398,1983,7,4,11.398,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830704_n07_v1.1_n.bin'],north
7/6/83,11.261,1983,7,6,11.261,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830706_n07_v1.1_n.bin'],north
7/8/83,11.233,1983,7,8,11.233,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830708_n07_v1.1_n.bin'],north
7/10/83,11.108,1983,7,10,11.108,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830710_n07_v1.1_n.bin'],north
7/12/83,11.088,1983,7,12,11.088,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830712_n07_v1.1_n.bin'],north
7/14/83,10.913,1983,7,14,10.913,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830714_n07_v1.1_n.bin'],north
7/16/83,10.767,1983,7,16,10.767,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830716_n07_v1.1_n.bin'],north
7/18/83,10.491,1983,7,18,10.491,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830718_n07_v1.1_n.bin'],north
7/20/83,10.214,1983,7,20,10.214,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830720_n07_v1.1_n.bin'],north
7/22/83,10.076,1983,7,22,10.076,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830722_n07_v1.1_n.bin'],north
7/24/83,9.911,1983,7,24,9.911,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830724_n07_v1.1_n.bin'],north
7/26/83,9.655,1983,7,26,9.655,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830726_n07_v1.1_n.bin'],north
7/28/83,9.56,1983,7,28,9.56,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830728_n07_v1.1_n.bin'],north
7/30/83,9.364,1983,7,30,9.364,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830730_n07_v1.1_n.bin'],north
8/1/83,9.224,1983,8,1,9.224,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830801_n07_v1.1_n.bin'],north
8/3/83,9.046,1983,8,3,9.046,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830803_n07_v1.1_n.bin'],north
8/5/83,8.935,1983,8,5,8.935,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830805_n07_v1.1_n.bin'],north
8/7/83,8.731,1983,8,7,8.731,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830807_n07_v1.1_n.bin'],north
8/9/83,8.638,1983,8,9,8.638,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830809_n07_v1.1_n.bin'],north
8/11/83,8.46,1983,8,11,8.46,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830811_n07_v1.1_n.bin'],north
8/13/83,8.32,1983,8,13,8.32,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830813_n07_v1.1_n.bin'],north
8/15/83,8.073,1983,8,15,8.073,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830815_n07_v1.1_n.bin'],north
8/17/83,7.948,1983,8,17,7.948,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830817_n07_v1.1_n.bin'],north
8/19/83,7.899,1983,8,19,7.899,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830819_n07_v1.1_n.bin'],north
8/21/83,7.903,1983,8,21,7.903,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830821_n07_v1.1_n.bin'],north
8/23/83,7.777,1983,8,23,7.777,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830823_n07_v1.1_n.bin'],north
8/25/83,7.639,1983,8,25,7.639,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830825_n07_v1.1_n.bin'],north
8/27/83,7.534,1983,8,27,7.534,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830827_n07_v1.1_n.bin'],north
8/29/83,7.445,1983,8,29,7.445,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830829_n07_v1.1_n.bin'],north
8/31/83,7.402,1983,8,31,7.402,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830831_n07_v1.1_n.bin'],north
9/2/83,7.321,1983,9,2,7.321,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830902_n07_v1.1_n.bin'],north
9/4/83,7.314,1983,9,4,7.314,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830904_n07_v1.1_n.bin'],north
9/6/83,7.243,1983,9,6,7.243,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830906_n07_v1.1_n.bin'],north
9/8/83,7.204,1983,9,8,7.204,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830908_n07_v1.1_n.bin'],north
9/10/83,7.238,1983,9,10,7.238,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830910_n07_v1.1_n.bin'],north
9/12/83,7.305,1983,9,12,7.305,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830912_n07_v1.1_n.bin'],north
9/14/83,7.246,1983,9,14,7.246,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830914_n07_v1.1_n.bin'],north
9/16/83,7.261,1983,9,16,7.261,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830916_n07_v1.1_n.bin'],north
9/18/83,7.322,1983,9,18,7.322,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830918_n07_v1.1_n.bin'],north
9/20/83,7.499,1983,9,20,7.499,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830920_n07_v1.1_n.bin'],north
9/22/83,7.412,1983,9,22,7.412,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830922_n07_v1.1_n.bin'],north
9/24/83,7.425,1983,9,24,7.425,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830924_n07_v1.1_n.bin'],north
9/26/83,7.519,1983,9,26,7.519,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830926_n07_v1.1_n.bin'],north
9/28/83,7.731,1983,9,28,7.731,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830928_n07_v1.1_n.bin'],north
9/30/83,7.879,1983,9,30,7.879,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19830930_n07_v1.1_n.bin'],north
10/2/83,8.143,1983,10,2,8.143,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831002_n07_v1.1_n.bin'],north
10/4/83,8.38,1983,10,4,8.38,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831004_n07_v1.1_n.bin'],north
10/6/83,8.638,1983,10,6,8.638,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831006_n07_v1.1_n.bin'],north
10/8/83,8.774,1983,10,8,8.774,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831008_n07_v1.1_n.bin'],north
10/10/83,8.943,1983,10,10,8.943,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831010_n07_v1.1_n.bin'],north
10/12/83,9.123,1983,10,12,9.123,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831012_n07_v1.1_n.bin'],north
10/14/83,9.205,1983,10,14,9.205,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831014_n07_v1.1_n.bin'],north
10/16/83,9.453,1983,10,16,9.453,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831016_n07_v1.1_n.bin'],north
10/18/83,9.585,1983,10,18,9.585,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831018_n07_v1.1_n.bin'],north
10/20/83,9.673,1983,10,20,9.673,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831020_n07_v1.1_n.bin'],north
10/22/83,9.878,1983,10,22,9.878,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831022_n07_v1.1_n.bin'],north
10/24/83,10.085,1983,10,24,10.085,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831024_n07_v1.1_n.bin'],north
10/26/83,9.558,1983,10,26,9.558,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831026_n07_v1.1_n.bin'],north
10/28/83,10.259,1983,10,28,10.259,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831028_n07_v1.1_n.bin'],north
10/30/83,10.314,1983,10,30,10.314,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831030_n07_v1.1_n.bin'],north
11/1/83,10.549,1983,11,1,10.549,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831101_n07_v1.1_n.bin'],north
11/3/83,10.737,1983,11,3,10.737,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831103_n07_v1.1_n.bin'],north
11/5/83,10.883,1983,11,5,10.883,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831105_n07_v1.1_n.bin'],north
11/7/83,10.84,1983,11,7,10.84,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1983/nt_19831107_n07_v1.1_n.bin'],north
